[Header]
TITLE,0p19mg_drhc_EuPd2S4_11132020.dat
BYAPP,HeatCapacity,3.8.14,1.7
INFO,0.20,MASS:Sample Mass (mg)
INFO,0,MASSERR:Sample Mass Error (mg)
INFO,0,MOLWGHT:Formula Weight (g/mole)
INFO,0,ATOMS:Atoms per Formula Unit
INFO,PPMS Heat Capacity Option 3.8.14 Build 19,APPNAME
DATATYPE,TIME,1
DATATYPE,COMMENT,2
STARTUPAXIS, X, 8, LINEAR, AUTO
STARTUPAXIS, Y1, 10, LINEAR, AUTO
[Data]
Time Stamp (Seconds),Comment (),System Status (Code),Puck Temp (Kelvin),System Temp (Kelvin),Field (Oersted),Pressure (Torr),Sample Temp (Kelvin),Temp Rise (Kelvin),Samp HC (µJ/K),Samp HC Err (µJ/K),Addenda HC (µJ/K),Addenda HC Err (µJ/K),Total HC (µJ/K),Total HC Err (µJ/K),Fit Deviation (ChiSquare),Time Const tau1 (seconds),Time Const tau2 (seconds),Sample Coupling (Percent),Debye Temp (Kelvin),Debye Temp Err (Kelvin),Cal Correction (Factor),Therm Resist (Ohms),Htr Resist (Ohms),Puck Resist (Ohms),Wire Cond (W/K),Meas Time (seconds),Temp Squared (K^2),Samp HC/Temp (µJ/K/K),Addenda Offset HC (µJ/K)
27445793.91,,4881,0,0.1591,-0.011,9.3E-6,0.16119699,0.004110174,0.031102607,0.001704,0.0067389075,0.0005131,0.037841515,0.001625,2.7438935,6.7301881,0,100,0,0,1,,,,5.6227E-9,13.71176,0.025984469,0.19294782,0
27445867.39,,4881,0,0.159,-0.011,9.2E-6,0.16133657,0.0040764418,0.030456259,0.001589,0.0067463394,0.0005128,0.037202599,0.001504,1.8651825,6.4731922,0,100,0,0,1,,,,5.7472E-9,13.46038,0.026029489,0.18877468,0
27445939.61,,4881,0,0.159,-0.011,9.3E-6,0.16119964,0.0039512311,0.03135383,0.00168,0.0067398118,0.0005131,0.038093642,0.0016,2.7629463,6.7434013,0,100,0,0,1,,,,5.649E-9,12.94638,0.025985326,0.19450309,0
27446259.66,,4881,0,0.183,-0.011,9.3E-6,0.18538594,0.004557697,0.025143472,0.001884,0.0075842251,0.0007305,0.032727698,0.001736,1.1910192,4.5595616,0,100,0,0,1,,,,7.1778E-9,8.983016,0.034367947,0.13562772,0
27446321.11,,4881,0,0.1831,-0.011,9.2E-6,0.18564158,0.0046988761,0.023994135,0.001853,0.0075904884,0.0007321,0.031584623,0.001702,1.3387953,4.4085989,0,100,0,0,1,,,,7.1643E-9,9.119123,0.034462796,0.12924979,0
27446381.64,,4881,0,0.183,-0.011,9.3E-6,0.18537923,0.0045223607,0.024289299,0.001981,0.0075845673,0.0007306,0.031873866,0.001841,0.96064063,4.3002891,0,100,0,0,1,,,,7.412E-9,8.817198,0.034365461,0.13102492,0
27446668.09,,4881,0,0.2111,-0.011,9.2E-6,0.21377376,0.0050319775,0.019118372,0.001686,0.008968109,-1.391E-6,0.028086481,0.001686,0.77043921,3.0917744,0,100,0,0,1,,,,9.0843E-9,6.015116,0.045699218,0.089432736,0
27446719.55,,4881,0,0.2111,-0.011,9.4E-6,0.21381876,0.0051183771,0.018865372,0.002825,0.0089681046,-1.059E-6,0.027833476,0.002825,0.83120255,3.0212595,0,100,0,0,1,,,,9.2125E-9,6.183549,0.045718464,0.088230664,0
27446771.91,,4881,0,0.2111,-0.011,9.3E-6,0.21373866,0.005016196,0.019282394,0.00182,0.0089681024,-1.687E-6,0.028250496,0.00182,0.90816932,3.072775,0,100,0,0,1,,,,9.1938E-9,6.042519,0.045684215,0.090214814,0
27447032.94,,4881,0,0.242,-0.011,9.3E-6,0.24511459,0.0057309661,0.017657422,0.00115,0.0088496652,0.000442,0.026507087,0.001062,0.65659166,2.2507514,0,100,0,0,1,,,,1.1777E-8,4.578847,0.060081161,0.072037418,0
27447074.19,,4881,0,0.2419,-0.011,9.3E-6,0.24520129,0.0056691639,0.017304022,0.001304,0.0088523452,0.0004412,0.026156367,0.001227,0.60624401,2.1966531,0,100,0,0,1,,,,1.1907E-8,4.501503,0.060123673,0.070570681,0
27447115.09,,4881,0,0.2421,-0.011,9.4E-6,0.24516076,0.0057173414,0.01748429,0.0008512,0.0088520456,0.0004413,0.026336336,0.0008512,0.70100296,2.377684,0.015014278,97.178664,0,0,1,,,,1.1219E-8,4.393306,0.0601038,0.071317651,0
27447334.27,,4881,0,0.2791,-0.011,9.4E-6,0.2832473,0.0072444506,0.017641827,0.0007193,0.010660232,0.0002633,0.028302059,0.0007193,0.56851433,1.9067908,0.0081018856,98.197362,0,0,1,,,,1.4949E-8,4.755368,0.080229036,0.062284183,0
27447374.14,,4881,0,0.2791,-0.011,9.3E-6,0.28261305,0.0065944546,0.017181611,0.0008042,0.010637385,0.0002609,0.027818996,0.0008042,0.59940114,1.9917158,0.022028533,95.364812,0,0,1,,,,1.4229E-8,3.813582,0.079870139,0.060795533,0
27447412.03,,4881,0,0.279,-0.011,9.2E-6,0.28291029,0.0067165611,0.017418628,0.0008533,0.010648143,0.000262,0.028066771,0.0008533,0.71276614,1.8957514,0.0036696902,99.179392,0,0,1,,,,1.4852E-8,3.983432,0.080038232,0.061569441,0
27447627.41,,4881,0,0.3211,-0.011,9.3E-6,0.32488578,0.0075389817,0.022367836,0.001479,0.012313068,0.00104,0.034680903,0.001479,0.95230956,1.8566351,0.0098438761,97.693095,0,0,1,,,,1.8864E-8,3.791503,0.10555077,0.068848305,0
27447666.53,,4881,0,0.3212,-0.011,9.3E-6,0.32482718,0.0074382078,0.022375238,0.0015,0.01231105,0.001039,0.034686288,0.0015,0.89768689,1.8794473,0.015730206,96.364874,0,0,1,,,,1.8748E-8,3.71327,0.1055127,0.068883516,0
27447706.88,,4881,0,0.3212,-0.011,9.2E-6,0.324863,0.0076008908,0.022081103,0.001462,0.01231688,0.00104,0.034397983,0.001462,0.78277152,1.9622497,0.025524558,94.389889,0,0,1,,,,1.7965E-8,3.758895,0.10553597,0.067970509,0
27447927.08,,4881,0,0.3692,-0.011,9.4E-6,0.37379524,0.0080803932,0.035716491,0.001392,0.015194305,0.001001,0.050910796,0.001392,0.65787795,2.0127672,0.0026024325,99.382522,0,0,1,,,,2.5371E-8,3.924499,0.13972288,0.095550952,0
27447963.52,,4881,0,0.369,-0.011,9.4E-6,0.37371051,0.0082995596,0.035067619,0.001361,0.015196878,0.001001,0.050264497,0.001361,0.60245452,2.1333648,0.017783246,96.049374,0,0,1,,,,2.4037E-8,4.025534,0.13965954,0.093836321,0
27448002.27,,4881,0,0.369,-0.011,9.3E-6,0.37395931,0.0084539094,0.035670283,0.001387,0.015205712,0.001001,0.050875995,0.001387,0.6305637,2.0670999,0.0097945409,97.739151,0,0,1,,,,2.4893E-8,4.26673,0.13984557,0.095385465,0
27448224.22,,4881,0,0.4252,-0.011,9.3E-6,0.42915398,0.0084770392,0.062222043,0.002407,0.018172465,0.001169,0.080394508,0.002407,0.6501858,2.6751521,0.01249133,97.315648,0,0,1,,,,3.0551E-8,4.1342,0.18417314,0.14498769,0
27448266.86,,4881,0,0.4249,-0.011,9.3E-6,0.43010312,0.009764835,0.063663929,0.002073,0.018225955,0.001172,0.081889884,0.002073,0.74536051,2.5732259,0.0065014534,98.535161,0,0,1,,,,3.211E-8,5.350304,0.1849887,0.14802015,0
27448309.19,,4881,0,0.4252,-0.011,9.2E-6,0.42995808,0.0095923121,0.063125492,0.002233,0.018215425,0.001171,0.081340917,0.002233,0.955233,2.5740719,0.0065570747,98.529645,0,0,1,,,,3.1885E-8,5.146452,0.18486395,0.14681778,0
27448534.58,,4881,0,0.4891,-0.011,9.4E-6,0.49436079,0.0092901665,0.11247377,0.002082,0.022474738,0.0006157,0.13494851,0.002082,0.87448417,3.2647021,0.006074463,98.652338,0,0,1,,,,4.1729E-8,5.148144,0.2443926,0.22751353,0
27448580.05,,4881,0,0.4891,-0.011,9.3E-6,0.49514851,0.010786853,0.11367107,0.001807,0.022529644,0.0006117,0.13620072,0.001807,0.94958338,3.2987364,0.0057068502,98.740509,0,0,1,,,,4.1656E-8,6.529404,0.24517204,0.22956966,0
27448625.81,,4881,0,0.4891,-0.011,9.2E-6,0.49500397,0.010840976,0.11398028,0.0018,0.022520251,0.0006124,0.13650053,0.0018,0.95082915,3.3104539,0.0056727343,98.749874,0,0,1,,,,4.1598E-8,6.597473,0.24502893,0.23026135,0
27448853.16,,4881,0,0.5631,-0.011,9.4E-6,0.56864679,0.010560647,0.19244338,0.003869,0.027888825,0.0008205,0.22033221,0.003869,0.73463667,4.3060831,0.0082009471,98.261175,0,0,1,,,,5.186E-8,6.620908,0.32335918,0.3384234,0
27448905.53,,4881,0,0.563,-0.011,9.2E-6,0.56976355,0.012475938,0.1950965,0.002865,0.027960073,0.0008304,0.22305657,0.002865,1.0102507,4.2571857,0.0053291461,98.851166,0,0,1,,,,5.2862E-8,8.612166,0.32463051,0.3424166,0
27448957.61,,4881,0,0.5631,-0.011,9.3E-6,0.56987506,0.012372876,0.19434726,0.003118,0.027964421,0.000831,0.22231168,0.003118,1.5549117,4.1642528,0.0034460229,99.244437,0,0,1,,,,5.3697E-8,8.514371,0.32475759,0.34103486,0
27449196.23,,4881,0,0.6481,-0.011,9.2E-6,0.65466977,0.01224402,0.30978578,0.00601,0.035919136,0.001579,0.34570491,0.00601,1.0468873,5.1580938,0.0056321342,98.818718,0,0,1,,,,6.7666E-8,8.328506,0.42859251,0.47319395,0
27449254.23,,4881,0,0.6482,-0.011,9.3E-6,0.65577662,0.013959983,0.31436698,0.005204,0.036030197,0.001586,0.35039718,0.005204,1.468897,5.1255924,0.0031600563,99.328946,0,0,1,,,,6.8734E-8,10.31619,0.43004298,0.47938119,0
27449312.28,,4881,0,0.6479,-0.011,9.4E-6,0.65548544,0.013973443,0.3126575,0.005065,0.036001555,0.001584,0.34865906,0.005065,1.766004,5.1983429,0.0052915515,98.893155,0,0,1,,,,6.7675E-8,10.25118,0.42966116,0.47698619,0
27449556.88,,4881,0,0.7462,-0.011,9.2E-6,0.75381252,0.014483507,0.47826221,0.0087,0.045803622,0.002075,0.52406583,0.0087,2.0494068,6.1603434,0.0044132536,99.096364,0,0,1,,,,8.5717E-8,10.39669,0.56823332,0.63445777,0
27449619.91,,4881,0,0.7462,-0.011,9.3E-6,0.75452161,0.016124803,0.48163083,0.007461,0.045871742,0.002074,0.52750257,0.007461,1.3491999,6.1712558,0.005072192,98.957535,0,0,1,,,,8.6229E-8,12.32069,0.56930285,0.6383261,0
27449682.98,,4881,0,0.746,-0.011,9.3E-6,0.75485314,0.016269136,0.47697941,0.007794,0.045907677,0.002074,0.52288708,0.007794,2.3383844,6.1272017,0.0044452215,99.088591,0,0,1,,,,8.5992E-8,12.34251,0.56980327,0.63188371,0
27449933.44,,4881,0,0.858,-0.011,9.3E-6,0.86752015,0.0170287,0.6883915,0.006245,0.060137257,0.001617,0.74852876,0.006245,1.5492772,6.9574679,0.0047156427,99.076743,0,0,1,,,,1.0843E-7,12.2544,0.75259121,0.79351644,0
27450001.03,,4881,0,0.8582,-0.011,9.3E-6,0.86821771,0.018581653,0.69165552,0.005708,0.060241221,0.001622,0.75189674,0.005708,1.674878,7.0190682,0.0050789562,99.011387,0,0,1,,,,1.0803E-7,13.91494,0.75380198,0.79663835,0
27450068.34,,4881,0,0.8581,-0.011,9.4E-6,0.86844254,0.018654327,0.68958237,0.005906,0.060269981,0.001624,0.74985235,0.005906,1.9137207,6.9410142,0.0044283737,99.131614,0,0,1,,,,1.0883E-7,14.03814,0.75419244,0.79404491,0
27450325.08,,4881,0,0.9882,-0.011,9.3E-6,0.99822839,0.020009704,0.93813108,0.009609,0.079567386,0.002353,1.0176985,0.009609,2.3621479,7.5120568,0.0051637588,99.039742,0,0,1,,,,1.3659E-7,13.88203,0.99645992,0.93979603,0
27450396.78,,4881,0,0.9881,-0.011,9.4E-6,0.99907366,0.021135712,0.94418196,0.008693,0.079695419,0.002355,1.0238774,0.008693,2.7392907,7.5166933,0.0039993963,99.254827,0,0,1,,,,1.3708E-7,15.02411,0.99814817,0.9450574,0
27450468.38,,4881,0,0.9882,-0.011,9.2E-6,0.99888606,0.021240308,0.9396286,0.008621,0.079670824,0.002355,1.0192994,0.008621,2.1215547,7.5468997,0.0053187595,99.015065,0,0,1,,,,1.362E-7,15.03339,0.99777336,0.94067646,0
27470379.02,,4881,0,1.137,-0.011,9.2E-6,1.148063,0.023357781,1.2229572,0.01252,0.10821633,0.003775,1.3311736,0.01252,1.514215,7.9000765,0.0062716573,98.929106,0,0,1,,,,1.7004E-7,15.0938,1.3180487,1.0652353,0
27470452.66,,4881,0,1.137,-0.011,9.2E-6,1.1491414,0.024237788,1.223111,0.01187,0.10838638,0.003783,1.3314974,0.01187,1.9898498,7.8468548,0.0050920517,99.126899,0,0,1,,,,1.7095E-7,15.80015,1.320526,1.0643694,0
27470525.63,,4881,0,1.1371,-0.011,9.3E-6,1.1492569,0.024366376,1.2170921,0.01174,0.10842407,0.003784,1.3255162,0.01174,2.1493811,8.042265,0.0082093228,98.627891,0,0,1,,,,1.6675E-7,15.69371,1.3207915,1.0590252,0
27470802.84,,4881,0,1.3092,-0.011,9.3E-6,1.3228916,0.028078204,1.510411,0.01518,0.13404831,0.003803,1.6444593,0.01518,1.5090214,7.9378185,0.0062008379,98.948995,0,0,1,,,,2.0903E-7,16.08453,1.7500421,1.1417496,0
27470877.36,,4881,0,1.3091,-0.011,9.3E-6,1.3228787,0.028297283,1.498521,0.01475,0.13404679,0.003803,1.6325678,0.01475,1.7896102,7.8695284,0.0067842925,98.84696,0,0,1,,,,2.0949E-7,15.87564,1.750008,1.1327728,0
27470951.8,,4881,0,1.309,-0.011,9.3E-6,1.322932,0.028147159,1.5052385,0.01577,0.1340532,0.003803,1.6392917,0.01577,2.0189903,7.8955504,0.0053176218,99.097439,0,0,1,,,,2.0922E-7,15.73906,1.7501491,1.1378049,0
27471227.77,,4881,0,1.5063,-0.011,9.3E-6,1.5227544,0.03244575,1.7926614,0.01093,0.1832206,0.003481,1.975882,0.01093,2.6991299,7.6000864,0.0054931072,99.13604,0,0,1,,,,2.6185E-7,15.7911,2.3187811,1.1772492,0
27471299.59,,4881,0,1.5059,-0.011,9.2E-6,1.5226003,0.03218834,1.7930469,0.01072,0.18318263,0.003479,1.9762295,0.01072,1.282727,7.6576147,0.006335798,99.009824,0,0,1,,,,2.602E-7,15.20017,2.3183117,1.1776215,0
27471372.8,,4881,0,1.5058,-0.011,9.2E-6,1.5225857,0.032235044,1.8017071,0.0104,0.1831712,0.003479,1.9848783,0.0104,1.2805046,7.6410504,0.0041531192,99.348383,0,0,1,,,,2.6117E-7,15.31523,2.3182672,1.1833206,0
27471642.63,,4881,0,1.7334,-0.011,9.3E-6,1.7519208,0.037750382,2.041239,0.01395,0.25558151,0.005393,2.2968205,0.01395,1.5710321,7.2435494,0.0049712419,99.303195,0,0,1,,,,3.1884E-7,15.2821,3.0692264,1.1651435,0
27471712.83,,4881,0,1.7327,-0.011,9.2E-6,1.7512968,0.037156846,2.0299708,0.01321,0.25544215,0.00539,2.2854129,0.01321,1.7766565,7.2807952,0.0063037029,99.123434,0,0,1,,,,3.1609E-7,14.4871,3.0670403,1.1591244,0
27471783.05,,4881,0,1.7333,-0.011,9.3E-6,1.7514593,0.037306686,2.0309304,0.01321,0.25551002,0.005392,2.2864404,0.01321,1.8513109,7.3057719,0.0063826932,99.115299,0,0,1,,,,3.1517E-7,14.56159,3.0676097,1.1595647,0
27472050.7,,4881,0,1.9951,-0.011,9.4E-6,2.0164534,0.043364841,2.267542,0.01669,0.36216977,0.00644,2.6297117,0.01669,1.70318,6.8841642,0.0050176392,99.384385,0,0,1,,,,3.8375E-7,14.61154,4.0660845,1.1245199,0
27472118.08,,4881,0,1.995,-0.011,9.3E-6,2.0158149,0.04217688,2.2758142,0.01774,0.36196638,0.006445,2.6377806,0.01774,1.6680415,6.9224398,0.0060621426,99.257614,0,0,1,,,,3.8317E-7,13.76833,4.0635096,1.1289798,0
27472186.61,,4881,0,1.9954,-0.011,9.3E-6,2.0160104,0.042589879,2.2603937,0.0173,0.36210334,0.006442,2.622497,0.0173,1.8781085,6.9567007,0.0072208895,99.12407,0,0,1,,,,3.7945E-7,13.84488,4.0642977,1.1212213,0
27472450.72,,4881,0,2.2957,-0.011,9.3E-6,2.3187118,0.048712547,2.5274234,0.01115,0.53637635,0.004953,3.0637998,0.01115,1.2277339,6.7261309,0.0080597858,99.167749,0,0,1,,,,4.5811E-7,13.9134,5.3764245,1.0900119,0
27472518.28,,4881,0,2.2954,-0.011,9.4E-6,2.3188228,0.048242632,2.5303871,0.01219,0.53639975,0.004953,3.0667868,0.01219,1.3194323,6.7060079,0.007179283,99.25614,0,0,1,,,,4.5966E-7,13.45226,5.376939,1.0912378,0
27472585.3,,4881,0,2.2959,-0.011,9.3E-6,2.3220263,0.048352704,2.5052825,0.0112,0.53849219,0.004989,3.0437747,0.0112,1.8479442,6.7032679,0.0084285818,99.133813,0,0,1,,,,4.5676E-7,13.41202,5.391806,1.0789208,0
27472848.33,,4881,0,2.6419,-0.011,9.3E-6,2.6688539,0.05549346,2.8153703,0.01505,0.81262549,0.008036,3.6279958,0.01505,1.3848814,6.7036771,0.01032852,99.111945,0,0,1,,,,5.4412E-7,13.40654,7.1227811,1.0548986,0
27472915.89,,4881,0,2.642,-0.011,9.3E-6,2.6685177,0.055864407,2.8307774,0.01483,0.81238913,0.008034,3.6431665,0.01483,2.5406464,6.7430812,0.011343744,99.02706,0,0,1,,,,5.4349E-7,13.40735,7.1209867,1.0608052,0
27472982.3,,4881,0,2.6418,-0.011,9.4E-6,2.669292,0.056112812,2.8345404,0.01472,0.81314352,0.008042,3.6476839,0.01472,1.0833153,6.7522136,0.011001514,99.057541,0,0,1,,,,5.4333E-7,13.48616,7.1251198,1.0619072,0
27473298.14,,4881,0,3.0408,-0.011,9.4E-6,3.0694305,0.064049673,1.2739069,0.01564,1.2660006,0.01337,2.5399076,0.01564,0.86417799,3.9413406,0.015030695,98.485954,0,0,1,,,,6.4693E-7,7.96648,9.4214039,0.41503038,0
27473348.42,,4881,0,3.0408,-0.011,9.3E-6,3.0705831,0.063737299,1.2832256,0.01555,1.2677544,0.01338,2.5509799,0.01555,0.75090727,3.9983717,0.024264396,97.600973,0,0,1,,,,6.42E-7,7.882681,9.4284804,0.41790941,0
27473399.36,,4881,0,3.0415,-0.011,9.3E-6,3.073963,0.064220991,1.2783177,0.01563,1.2720443,0.01342,2.5503621,0.01563,1.0398339,3.9689416,0.018719745,98.130784,0,0,1,,,,6.4567E-7,7.996743,9.4492484,0.41585332,0
27473749.05,,4881,0,3.5005,-0.011,9.4E-6,3.5329839,0.079100941,0.55452433,0.0257,1.9514314,0.01987,2.5059557,0.01631,1.1854317,3.2896764,0,100,0,0,1,,,,7.6176E-7,7.937883,12.481975,0.15695637,0
27473896.41,,4881,0,3.4995,-0.011,9.4E-6,3.5251,0.072081427,0.55641983,0.02071,1.9408756,0.01976,2.4972955,0.02071,0.89038032,3.3522131,0.063507585,90.038777,0,0,1,,,,7.4914E-7,6.579353,12.42633,0.15784512,0
27473999.63,,4881,0,3.5,-0.011,9.3E-6,3.524586,0.073306014,0.55585314,0.02071,1.9404747,0.01975,2.4963278,0.02071,0.6807309,3.3679515,0.072478059,88.816107,0,0,1,,,,7.4593E-7,6.704426,12.422706,0.15770736,0
27495012.13,,4881,0,0.9999,-0.004,9.3E-6,1.0103574,0.021016301,0.96222308,0.007542,0.081517641,0.002388,1.0437407,0.007542,1.256468,7.6864686,0.0067635675,98.767198,0,0,1,,,,1.3723E-7,14.18256,1.0208221,0.95235908,0
27495085.11,,4881,0,1.0014,-0.004,9.4E-6,1.0112661,0.021933226,0.97296154,0.007239,0.081671458,0.002391,1.054633,0.007239,0.82380291,8.0084928,0.0066601729,98.826218,0,0,1,,,,1.3302E-7,15.37294,1.022659,0.96212221,0
27495158.88,,4881,0,1.0008,-0.004,9.3E-6,1.0120034,0.022104719,0.97078878,0.006577,0.081767209,0.002393,1.052556,0.006577,1.0372139,7.5146585,0.0031473306,99.413029,0,0,1,,,,1.4077E-7,16.01699,1.024151,0.95927419,0
27495322.31,Error: Warning: Current field is 555.566 Oe;
27495322.52,Error: but addenda was obtained at 0.007 Oe.
27495560.98,,4881,0,1,555.566,9.3E-6,1.0086672,0.02100984,0.9669565,0.006592,0.081242087,0.002382,1.0481986,0.006592,1.8466686,7.7773749,0.0040282584,99.271856,0,0,1,,,,1.3562E-7,14.18256,1.0174096,0.95864767,0
27495640.89,,4881,0,1.0001,555.566,9.2E-6,1.0093953,0.021507208,0.9683545,0.005863,0.081331624,0.002384,1.0496861,0.005863,1.1682282,7.4909684,0.0030980675,99.419024,0,0,1,,,,1.4082E-7,15.55475,1.0188789,0.95934118,0
27495717.22,,4881,0,1.0008,555.566,9.3E-6,1.0096296,0.021436423,0.96539838,0.007074,0.081413009,0.002385,1.0468114,0.007074,0.96009002,7.8561479,0.0062909059,98.874619,0,0,1,,,,1.3454E-7,14.98194,1.0193519,0.95619065,0
27495885.53,Error: Warning: Current field is 1111.119 Oe;
27495885.69,Error: but addenda was obtained at 0.007 Oe.
27496025.13,,4881,0,1,1111.119,9.3E-6,1.0072772,0.020893534,0.96405383,0.006185,0.081016063,0.002378,1.0450699,0.006185,1.0875132,7.7476347,0.005372431,99.023614,0,0,1,,,,1.3602E-7,14.18256,1.0146074,0.95708886,0
27496103.7,,4881,0,1,1111.119,9.3E-6,1.0075361,0.021632822,0.97341503,0.006705,0.081053159,0.002378,1.0544682,0.006705,1.1010769,7.8386784,0.0066719305,98.790107,0,0,1,,,,1.3593E-7,15.49527,1.0151291,0.96613411,0
27496177.72,,4881,0,0.9998,1111.119,9.3E-6,1.0081009,0.021672555,0.9660058,0.006367,0.081126473,0.00238,1.0471323,0.006367,0.81938949,7.5027002,0.0041563483,99.220623,0,0,1,,,,1.405E-7,15.67736,1.0162674,0.95824317,0
27496343.98,Error: Warning: Current field is 1666.682 Oe;
27496344.16,Error: but addenda was obtained at 0.007 Oe.
27496447.91,,4881,0,1,1666.682,9.3E-6,1.0078179,0.020796288,0.97309054,0.006964,0.081097084,0.002379,1.0541876,0.006964,1.4102556,7.6700758,0.0044423755,99.179612,0,0,1,,,,1.3841E-7,14.18256,1.0156969,0.96554206,0
27496519.97,,4881,0,0.9998,1666.682,9.4E-6,1.0076155,0.021399789,0.97442267,0.006585,0.08105485,0.002378,1.0554775,0.006585,1.2408756,7.7011154,0.0057772881,98.93381,0,0,1,,,,1.3831E-7,15.34015,1.015289,0.96705803,0
27496593.56,,4881,0,1,1666.682,9.3E-6,1.0073547,0.021459533,0.98793463,0.006496,0.081022809,0.002378,1.0689574,0.006496,0.92364731,7.9233266,0.0055207038,98.998202,0,0,1,,,,1.3608E-7,15.40223,1.0147634,0.98072173,0
27496760.47,Error: Warning: Current field is 2222.242 Oe;
27496760.61,Error: but addenda was obtained at 0.007 Oe.
27496864.34,,4881,0,1.0001,2222.242,9.3E-6,1.0073746,0.02047093,0.99471249,0.007081,0.081026139,0.002378,1.0757386,0.007081,1.2520366,7.8015676,0.0049840272,99.076666,0,0,1,,,,1.3899E-7,14.18256,1.0148035,0.98743062,0
27496943,,4881,0,1.0008,2222.242,9.3E-6,1.0077886,0.0215495,0.99962535,0.006893,0.081102213,0.002379,1.0807276,0.006893,1.1158361,8.0852301,0.0060985266,98.904761,0,0,1,,,,1.3493E-7,15.60314,1.0156378,0.99189988,0
27497019.56,,4881,0,0.9997,2222.242,9.3E-6,1.0081362,0.021902586,0.99129587,0.006929,0.08114992,0.00238,1.0724458,0.006929,1.5649633,7.7967494,0.0047307747,99.127059,0,0,1,,,,1.3859E-7,16.17046,1.0163386,0.98329556,0
27501603.75,,4881,0,1,-0.005,9.3E-6,1.0102955,0.02121066,0.95825213,0.008639,0.081507745,0.002387,1.0397599,0.008639,1.6109132,7.6872661,0.0048580089,99.119833,0,0,1,,,,1.3628E-7,14.18256,1.020697,0.94848698,0
27501676.67,,4881,0,1.0001,-0.005,9.3E-6,1.0108421,0.021749633,0.9607253,0.008408,0.081579548,0.002389,1.0423049,0.008408,1.9553112,7.6003589,0.0055854312,98.973935,0,0,1,,,,1.3835E-7,15.37453,1.0218018,0.95042073,0
